,TractCode,ProviderName,CountBlocks,TechCode,Business,Proportion Served,Substantially Served
418,47011010700,"Charter Communications, Inc.",186,43,186,100.0,True
419,47011010700,"Charter Communications, Inc.",186,50,2,1.08,False
420,47011010700,EPB Fiber Optics,186,50,3,1.61,False
421,47011010700,"EarthLink Business, LLC",186,10,2,1.08,False
422,47011010700,MCI Communications Corporation,186,30,1,0.54,False
423,47011010700,US LEC LLC,186,11,6,3.23,False
424,47011010800,"Charter Communications, Inc.",110,43,110,100.0,True
425,47011010800,EPB Fiber Optics,110,50,2,1.82,False
426,47011010900,America Internet & Communications,105,70,1,0.95,False
427,47011010900,"COMCAST CABLE COMMUNICATIONS, LLC",105,43,1,0.95,False
428,47011010900,"Charter Communications, Inc.",105,43,104,99.05,True
429,47011010900,"EarthLink Business, LLC",105,10,1,0.95,False
430,47011010900,"EarthLink Business, LLC",105,30,1,0.95,False
431,47011011000,"COMCAST CABLE COMMUNICATIONS, LLC",140,42,1,0.71,False
432,47011011000,"COMCAST CABLE COMMUNICATIONS, LLC",140,43,1,0.71,False
433,47011011000,"Charter Communications, Inc.",140,43,139,99.29,True
434,47011011000,"Charter Communications, Inc.",140,50,1,0.71,False
435,47011011000,EPB Fiber Optics,140,50,1,0.71,False
436,47011011100,America Internet & Communications,211,70,25,11.85,False
437,47011011100,"Charter Communications, Inc.",211,43,174,82.46,True
438,47011011100,"Charter Communications, Inc.",211,50,1,0.47,False
439,47011011100,EPB Fiber Optics,211,50,1,0.47,False
440,47011011100,US LEC LLC,211,50,2,0.95,False
441,47011011201,America Internet & Communications,235,70,2,0.85,False
442,47011011201,"Charter Communications, Inc.",235,43,226,96.17,True
443,47011011201,"Charter Communications, Inc.",235,50,6,2.55,False
444,47011011201,EPB Fiber Optics,235,50,2,0.85,False
445,47011011201,MCI Communications Corporation,235,30,2,0.85,False
446,47011011201,US LEC LLC,235,11,2,0.85,False
447,47011011202,America Internet & Communications,200,70,3,1.5,False
448,47011011202,"Charter Communications, Inc.",200,43,199,99.5,True
449,47011011202,"Charter Communications, Inc.",200,50,4,2.0,False
450,47011011202,EPB Fiber Optics,200,50,4,2.0,False
451,47011011202,MCI Communications Corporation,200,30,2,1.0,False
452,47011011202,US LEC LLC,200,11,2,1.0,False
453,47011011300,America Internet & Communications,307,70,8,2.61,False
454,47011011300,"COMCAST CABLE COMMUNICATIONS, LLC",307,43,6,1.95,False
455,47011011300,"CenturyLink, Inc.",307,11,2,0.65,False
456,47011011300,"Charter Communications, Inc.",307,43,265,86.32,True
457,47011011300,"Charter Communications, Inc.",307,50,4,1.3,False
458,47011011300,EPB Fiber Optics,307,50,9,2.93,False
459,47011011300,US LEC LLC,307,11,2,0.65,False
460,47011011401,America Internet & Communications,193,70,2,1.04,False
461,47011011401,"Birch Communications, Inc.",193,30,1,0.52,False
462,47011011401,"Charter Communications, Inc.",193,43,190,98.45,True
463,47011011401,"Charter Communications, Inc.",193,50,5,2.59,False
464,47011011401,EPB Fiber Optics,193,50,2,1.04,False
465,47011011401,US LEC LLC,193,50,2,1.04,False
466,47011011402,America Internet & Communications,115,70,1,0.87,False
467,47011011402,"Charter Communications, Inc.",115,43,114,99.13,True
468,47011011402,"Charter Communications, Inc.",115,50,2,1.74,False
469,47011011402,EPB Fiber Optics,115,50,3,2.61,False
470,47011011402,"EarthLink Business, LLC",115,10,1,0.87,False
471,47011011402,"EarthLink Business, LLC",115,30,1,0.87,False
472,47011011402,"Spectrotel, Inc.",115,50,1,0.87,False
473,47011011402,US LEC LLC,115,11,2,1.74,False
474,47011011500,America Internet & Communications,336,70,21,6.25,False
475,47011011500,"COMCAST CABLE COMMUNICATIONS, LLC",336,43,4,1.19,False
476,47011011500,"CenturyLink, Inc.",336,11,5,1.49,False
477,47011011500,"Charter Communications, Inc.",336,43,257,76.49,True
478,47011011500,"Charter Communications, Inc.",336,50,4,1.19,False
479,47011011500,EPB Fiber Optics,336,50,22,6.55,False
480,47011011500,"EarthLink Business, LLC",336,10,1,0.3,False
481,47011011500,"EarthLink Business, LLC",336,50,1,0.3,False
482,47011011500,"McLeodUSA Telecommunications Services, L.L.C.",336,11,1,0.3,False
483,47011011500,"NetFortris Acquisition Co., Inc.",336,30,1,0.3,False
484,47011011500,US LEC LLC,336,11,4,1.19,False
485,47011011601,"COMCAST CABLE COMMUNICATIONS, LLC",79,42,1,1.27,False
486,47011011601,"Charter Communications, Inc.",79,43,69,87.34,True
487,47011011601,EPB Fiber Optics,79,50,2,2.53,False
488,47011011602,America Internet & Communications,101,70,2,1.98,False
489,47011011602,"COMCAST CABLE COMMUNICATIONS, LLC",101,42,4,3.96,False
490,47011011602,"Charter Communications, Inc.",101,43,76,75.25,True
491,47011011602,EPB Fiber Optics,101,50,1,0.99,False
492,47013950100,"Access Cable Television, Inc.",285,42,37,12.98,False
493,47013950100,"COMCAST CABLE COMMUNICATIONS, LLC",285,42,5,1.75,False
494,47013950200,"Access Cable Television, Inc.",154,42,154,100.0,True
495,47013950200,"COMCAST CABLE COMMUNICATIONS, LLC",154,42,1,0.65,False
496,47013950200,"COMCAST CABLE COMMUNICATIONS, LLC",154,43,1,0.65,False
497,47013950200,"EarthLink Business, LLC",154,10,2,1.3,False
498,47013950200,Sky Fiber Internet,154,70,1,0.65,False
499,47013950200,"Spectrotel, Inc.",154,50,1,0.65,False
500,47013950200,"XO Communications Services, LLC",154,30,1,0.65,False
501,47013950300,"Access Cable Television, Inc.",171,42,40,23.39,True
502,47013950400,"COMCAST CABLE COMMUNICATIONS, LLC",339,42,73,21.53,True
503,47013950400,"COMCAST CABLE COMMUNICATIONS, LLC",339,43,91,26.84,True
504,47013950400,"HIGHLAND TELEPHONE COOPERATIVE, INC.",339,50,52,15.34,True
505,47013950400,US LEC LLC,339,11,2,0.59,False
506,47013950500,"COMCAST CABLE COMMUNICATIONS, LLC",181,42,160,88.4,True
507,47013950500,"COMCAST CABLE COMMUNICATIONS, LLC",181,43,6,3.31,False
508,47013950500,"EarthLink Business, LLC",181,10,1,0.55,False
509,47013950500,"EarthLink Business, LLC",181,30,1,0.55,False
510,47013950500,US LEC LLC,181,50,2,1.1,False
511,47013950600,"COMCAST CABLE COMMUNICATIONS, LLC",160,42,150,93.75,True
512,47013950600,"COMCAST CABLE COMMUNICATIONS, LLC",160,43,5,3.12,False
513,47013950700,"Birch Communications, Inc.",148,30,1,0.68,False
514,47013950700,"COMCAST CABLE COMMUNICATIONS, LLC",148,42,141,95.27,True
515,47013950700,"COMCAST CABLE COMMUNICATIONS, LLC",148,43,1,0.68,False
516,47013950700,"EarthLink Business, LLC",148,30,1,0.68,False
517,47013950800,"COMCAST CABLE COMMUNICATIONS, LLC",97,42,50,51.55,True
518,47013950800,"COMCAST CABLE COMMUNICATIONS, LLC",97,43,1,1.03,False
519,47013950800,"Vyve Broadband A, LLC",97,43,2,2.06,False
520,47013950900,"COMCAST CABLE COMMUNICATIONS, LLC",83,42,43,51.81,True
521,47013950900,"COMCAST CABLE COMMUNICATIONS, LLC",83,43,1,1.2,False
522,47013951000,"COMCAST CABLE COMMUNICATIONS, LLC",72,42,34,47.22,True
523,47013951100,"COMCAST CABLE COMMUNICATIONS, LLC",150,42,85,56.67,True
524,47013951100,"COMCAST CABLE COMMUNICATIONS, LLC",150,43,7,4.67,False
525,47013951100,US LEC LLC,150,11,2,1.33,False
526,47015960100,"COMCAST CABLE COMMUNICATIONS, LLC",274,43,5,1.82,False
527,47015960100,DE KALB TELEPHONE COOPERATIVE INC,274,11,274,100.0,True
528,47015960100,DE KALB TELEPHONE COOPERATIVE INC,274,12,170,62.04,True
529,47015960100,DE KALB TELEPHONE COOPERATIVE INC,274,50,121,44.16,True
530,47015960100,"Level  3 Communications, LLC",274,30,1,0.36,False
531,47015960200,"COMCAST CABLE COMMUNICATIONS, LLC",293,42,2,0.68,False
532,47015960200,"COMCAST CABLE COMMUNICATIONS, LLC",293,43,2,0.68,False
533,47015960200,DE KALB TELEPHONE COOPERATIVE INC,293,11,293,100.0,True
534,47015960200,DE KALB TELEPHONE COOPERATIVE INC,293,12,177,60.41,True
535,47015960200,DE KALB TELEPHONE COOPERATIVE INC,293,50,141,48.12,True
536,47015960300,"COMCAST CABLE COMMUNICATIONS, LLC",151,43,3,1.99,False
537,47015960300,DE KALB TELEPHONE COOPERATIVE INC,151,11,150,99.34,True
538,47015960300,DE KALB TELEPHONE COOPERATIVE INC,151,12,150,99.34,True
539,47017962000,"COMCAST CABLE COMMUNICATIONS, LLC",301,43,1,0.33,False
540,47017962000,"Charter Communications, Inc.",301,43,205,68.11,True
541,47017962000,"Level  3 Communications, LLC",301,50,1,0.33,False
542,47017962000,TDS TELECOMMUNICATIONS LLC,301,10,8,2.66,False
543,47017962000,TDS TELECOMMUNICATIONS LLC,301,11,9,2.99,False
544,47017962000,TDS TELECOMMUNICATIONS LLC,301,12,17,5.65,False
545,47017962100,"Aeneas Communications, LLC",379,11,4,1.06,False
546,47017962100,"Aeneas Communications, LLC",379,30,4,1.06,False
547,47017962100,"Aeneas Communications, LLC",379,42,3,0.79,False
548,47017962100,"Birch Communications, Inc.",379,10,1,0.26,False
549,47017962100,"Birch Communications, Inc.",379,30,1,0.26,False
550,47017962100,"COMCAST CABLE COMMUNICATIONS, LLC",379,43,3,0.79,False
551,47017962100,"Charter Communications, Inc.",379,43,335,88.39,True
552,47017962100,"Charter Communications, Inc.",379,50,4,1.06,False
553,47017962100,"EarthLink Business, LLC",379,10,1,0.26,False
554,47017962201,"Aeneas Communications, LLC",174,11,2,1.15,False
555,47017962201,"Aeneas Communications, LLC",174,42,1,0.57,False
556,47017962201,"Charter Communications, Inc.",174,43,159,91.38,True
557,47017962201,"Charter Communications, Inc.",174,50,2,1.15,False
558,47017962201,"EarthLink Business, LLC",174,10,1,0.57,False
559,47017962201,"West Tennessee Telephone Co., Inc.",174,11,1,0.57,False
560,47017962201,"West Tennessee Telephone Co., Inc.",174,30,1,0.57,False
561,47017962202,"Aeneas Communications, LLC",155,11,3,1.94,False
562,47017962202,"Aeneas Communications, LLC",155,30,1,0.65,False
563,47017962202,"Charter Communications, Inc.",155,43,153,98.71,True
564,47017962202,"Charter Communications, Inc.",155,50,3,1.94,False
565,47017962300,"COMCAST CABLE COMMUNICATIONS, LLC",250,43,1,0.4,False
566,47017962300,"Charter Communications, Inc.",250,43,168,67.2,True
567,47017962300,"West Tennessee Telephone Co., Inc.",250,11,195,78.0,True
568,47017962300,"West Tennessee Telephone Co., Inc.",250,20,176,70.4,True
569,47017962300,"West Tennessee Telephone Co., Inc.",250,30,195,78.0,True
570,47017962300,"West Tennessee Telephone Co., Inc.",250,50,3,1.2,False
571,47017962400,"Charter Communications, Inc.",93,43,2,2.15,False
572,47017962500,"COMCAST CABLE COMMUNICATIONS, LLC",153,42,1,0.65,False
573,47017962500,"Charter Communications, Inc.",153,43,51,33.33,True
574,47017980100,"West Tennessee Telephone Co., Inc.",11,11,2,18.18,True
575,47017980100,"West Tennessee Telephone Co., Inc.",11,30,2,18.18,True
576,47019070100,"COMCAST CABLE COMMUNICATIONS, LLC",109,42,1,0.92,False
577,47019070100,"CenturyLink, Inc.",109,11,2,1.83,False
578,47019070100,"CenturyLink, Inc.",109,12,97,88.99,True
579,47019070100,"CenturyLink, Inc.",109,30,5,4.59,False
580,47019070100,"Charter Communications, Inc.",109,43,108,99.08,True
581,47019070100,"Charter Communications, Inc.",109,50,7,6.42,False
582,47019070100,"EarthLink Business, LLC",109,10,1,0.92,False
583,47019070100,"EarthLink Business, LLC",109,30,1,0.92,False
584,47019070100,"Level  3 Communications, LLC",109,50,12,11.01,False
585,47019070100,"Spectrotel, Inc.",109,40,1,0.92,False
586,47019070200,"COMCAST CABLE COMMUNICATIONS, LLC",155,42,18,11.61,False
587,47019070200,"CenturyLink, Inc.",155,11,9,5.81,False
588,47019070200,"CenturyLink, Inc.",155,12,109,70.32,True
589,47019070200,"CenturyLink, Inc.",155,30,9,5.81,False
590,47019070200,"CenturyLink, Inc.",155,50,2,1.29,False
591,47019070200,"Charter Communications, Inc.",155,43,150,96.77,True
592,47019070200,"Charter Communications, Inc.",155,50,8,5.16,False
593,47019070200,"EarthLink Business, LLC",155,10,1,0.65,False
594,47019070200,"Level  3 Communications, LLC",155,50,15,9.68,False
595,47019070300,"COMCAST CABLE COMMUNICATIONS, LLC",192,42,9,4.69,False
596,47019070300,"COMCAST CABLE COMMUNICATIONS, LLC",192,43,2,1.04,False
597,47019070300,"CenturyLink, Inc.",192,11,9,4.69,False
598,47019070300,"CenturyLink, Inc.",192,12,154,80.21,True
599,47019070300,"CenturyLink, Inc.",192,30,3,1.56,False
600,47019070300,"CenturyLink, Inc.",192,50,1,0.52,False
601,47019070300,"Charter Communications, Inc.",192,43,191,99.48,True
602,47019070300,"Charter Communications, Inc.",192,50,5,2.6,False
603,47019070300,"Level  3 Communications, LLC",192,50,11,5.73,False
604,47019070400,"COMCAST CABLE COMMUNICATIONS, LLC",58,42,1,1.72,False
605,47019070400,"CenturyLink, Inc.",58,11,7,12.07,False
606,47019070400,"CenturyLink, Inc.",58,12,46,79.31,True
607,47019070400,"CenturyLink, Inc.",58,30,1,1.72,False
608,47019070400,"Charter Communications, Inc.",58,43,58,100.0,True
609,47019070400,"Level  3 Communications, LLC",58,50,1,1.72,False
610,47019070500,"COMCAST CABLE COMMUNICATIONS, LLC",111,42,48,43.24,True
611,47019070500,"COMCAST CABLE COMMUNICATIONS, LLC",111,43,2,1.8,False
612,47019070500,"CenturyLink, Inc.",111,11,40,36.04,True
613,47019070500,"CenturyLink, Inc.",111,12,63,56.76,True
614,47019070500,"Charter Communications, Inc.",111,43,69,62.16,True
615,47019070500,"Level  3 Communications, LLC",111,50,6,5.41,False
616,47019070600,"COMCAST CABLE COMMUNICATIONS, LLC",50,42,37,74.0,True
617,47019070600,"CenturyLink, Inc.",50,11,6,12.0,False
618,47019070600,"CenturyLink, Inc.",50,12,44,88.0,True
619,47019070600,"Charter Communications, Inc.",50,43,17,34.0,True
620,47019070600,"Level  3 Communications, LLC",50,50,1,2.0,False
621,47019070700,"COMCAST CABLE COMMUNICATIONS, LLC",64,42,33,51.56,True
622,47019070700,"COMCAST CABLE COMMUNICATIONS, LLC",64,43,3,4.69,False
623,47019070700,"CenturyLink, Inc.",64,10,1,1.56,False
624,47019070700,"CenturyLink, Inc.",64,11,8,12.5,False
625,47019070700,"CenturyLink, Inc.",64,12,39,60.94,True
626,47019070700,"Charter Communications, Inc.",64,43,32,50.0,True
627,47019070700,"Level  3 Communications, LLC",64,50,1,1.56,False
628,47019070800,"COMCAST CABLE COMMUNICATIONS, LLC",115,42,12,10.43,False
629,47019070800,"COMCAST CABLE COMMUNICATIONS, LLC",115,43,1,0.87,False
630,47019070800,"CenturyLink, Inc.",115,11,5,4.35,False
631,47019070800,"CenturyLink, Inc.",115,12,89,77.39,True
632,47019070800,"CenturyLink, Inc.",115,30,2,1.74,False
633,47019070800,"Charter Communications, Inc.",115,43,106,92.17,True
634,47019070800,"Charter Communications, Inc.",115,50,1,0.87,False
635,47019070800,"Level  3 Communications, LLC",115,50,4,3.48,False
636,47019070900,"COMCAST CABLE COMMUNICATIONS, LLC",106,42,13,12.26,False
637,47019070900,"CenturyLink, Inc.",106,11,7,6.6,False
638,47019070900,"CenturyLink, Inc.",106,12,69,65.09,True
639,47019070900,"Charter Communications, Inc.",106,43,101,95.28,True
640,47019070900,"Charter Communications, Inc.",106,50,4,3.77,False
641,47019070900,"Level  3 Communications, LLC",106,50,2,1.89,False
642,47019071000,"COMCAST CABLE COMMUNICATIONS, LLC",112,42,6,5.36,False
643,47019071000,"CenturyLink, Inc.",112,11,31,27.68,True
644,47019071000,"CenturyLink, Inc.",112,12,74,66.07,True
645,47019071000,"Charter Communications, Inc.",112,43,110,98.21,True
646,47019071000,"Level  3 Communications, LLC",112,50,4,3.57,False
647,47019071100,"CenturyLink, Inc.",89,11,11,12.36,False
648,47019071100,"CenturyLink, Inc.",89,12,47,52.81,True
649,47019071100,"Charter Communications, Inc.",89,43,89,100.0,True
650,47019071100,"Level  3 Communications, LLC",89,50,3,3.37,False
651,47019071200,"COMCAST CABLE COMMUNICATIONS, LLC",204,42,3,1.47,False
652,47019071200,"CenturyLink, Inc.",204,11,39,19.12,True
653,47019071200,"CenturyLink, Inc.",204,12,117,57.35,True
654,47019071200,"CenturyLink, Inc.",204,30,2,0.98,False
655,47019071200,"Charter Communications, Inc.",204,43,199,97.55,True
656,47019071200,"Charter Communications, Inc.",204,50,2,0.98,False
657,47019071200,"Level  3 Communications, LLC",204,30,1,0.49,False
658,47019071200,"Level  3 Communications, LLC",204,50,10,4.9,False
659,47019071300,"Birch Communications, Inc.",232,30,1,0.43,False
660,47019071300,"COMCAST CABLE COMMUNICATIONS, LLC",232,42,1,0.43,False
661,47019071300,"CenturyLink, Inc.",232,11,8,3.45,False
662,47019071300,"CenturyLink, Inc.",232,12,193,83.19,True
663,47019071300,"Charter Communications, Inc.",232,43,228,98.28,True
664,47019071300,"Level  3 Communications, LLC",232,50,5,2.16,False
665,47019071300,US LEC LLC,232,11,2,0.86,False
666,47019071400,"COMCAST CABLE COMMUNICATIONS, LLC",125,42,109,87.2,True
667,47019071400,"COMCAST CABLE COMMUNICATIONS, LLC",125,43,4,3.2,False
668,47019071400,"CenturyLink, Inc.",125,11,31,24.8,True
669,47019071400,"CenturyLink, Inc.",125,12,96,76.8,True
670,47019071400,"Charter Communications, Inc.",125,50,1,0.8,False
671,47019071400,"Level  3 Communications, LLC",125,50,4,3.2,False
672,47019071500,"COMCAST CABLE COMMUNICATIONS, LLC",85,42,12,14.12,False
673,47019071500,"CenturyLink, Inc.",85,10,1,1.18,False
674,47019071500,"CenturyLink, Inc.",85,11,24,28.24,True
675,47019071500,"CenturyLink, Inc.",85,12,72,84.71,True
676,47019071500,"Charter Communications, Inc.",85,43,5,5.88,False
677,47019071500,"Level  3 Communications, LLC",85,50,1,1.18,False
678,47019071600,"CenturyLink, Inc.",128,10,2,1.56,False
679,47019071600,"CenturyLink, Inc.",128,11,50,39.06,True
680,47019071600,"CenturyLink, Inc.",128,12,74,57.81,True
681,47019071600,"CenturyLink, Inc.",128,30,1,0.78,False
682,47019071600,"Charter Communications, Inc.",128,43,40,31.25,True
683,47019071600,"Level  3 Communications, LLC",128,50,2,1.56,False
684,47019071700,"CenturyLink, Inc.",193,10,2,1.04,False
685,47019071700,"CenturyLink, Inc.",193,11,11,5.7,False
686,47019071700,"CenturyLink, Inc.",193,12,129,66.84,True
687,47019071700,"CenturyLink, Inc.",193,30,4,2.07,False
688,47019071700,"Charter Communications, Inc.",193,43,184,95.34,True
689,47019071700,"Charter Communications, Inc.",193,50,1,0.52,False
690,47019071700,"Level  3 Communications, LLC",193,50,5,2.59,False
691,47021070102,"COMCAST CABLE COMMUNICATIONS, LLC",86,43,3,3.49,False
692,47021070102,"Charter Communications, Inc.",86,43,32,37.21,True
693,47021070102,"NuVox, Inc.",86,30,1,1.16,False
694,47021070103,"COMCAST CABLE COMMUNICATIONS, LLC",69,43,6,8.7,False
695,47021070103,"Charter Communications, Inc.",69,43,66,95.65,True
696,47021070104,"COMCAST CABLE COMMUNICATIONS, LLC",79,43,3,3.8,False
697,47021070104,"Charter Communications, Inc.",79,43,42,53.16,True
698,47021070104,"NuVox, Inc.",79,30,1,1.27,False
699,47021070201,"Birch Communications, Inc.",108,10,1,0.93,False
700,47021070201,"Charter Communications, Inc.",108,43,104,96.3,True
701,47021070202,"COMCAST CABLE COMMUNICATIONS, LLC",150,43,1,0.67,False
702,47021070202,"Charter Communications, Inc.",150,43,149,99.33,True
703,47021070203,"COMCAST CABLE COMMUNICATIONS, LLC",114,43,1,0.88,False
704,47021070203,"Charter Communications, Inc.",114,43,114,100.0,True
